fulcrum_id,fulcrum_parent_id,fulcrum_record_id,version,created_at,updated_at,created_by,updated_by,bag_number,sample_type,leaf_chemistry_sample,bottle_id,sample_remarks,empty_bag_weight_g,sample_weight_g,total_initial_weight_g,ndf_weight_g,ndf_correction_factor,adf_weight_g,adf_correction_factor,adl_weight_g,adl_correction_factor,empty_crucible_weight_g,crucible_adl_weight_g,crucible_ash_weight_g,ash_weight_g,ashing_correction_factor,soluble_perc,hemicellulose_perc,cellulose_perc,lignin_perc,recalcitrants_perc,sum_fractions_perc,ndf_perc,adf_perc,adl_perc,test_ndf_correction_factors_local,quality_flag_bag,quality_comments_bag
dd1fc15b-939d-481f-a82e-4364b32ba737,16a4c3de-1946-443e-a41d-ee7df44e0432,16a4c3de-1946-443e-a41d-ee7df44e0432,2,2018-12-21 12:10:51 EST,2019-04-10 12:16:49 EDT,etienne.laliberte@umontreal.ca,antoine.mathieu.1@umontreal.ca,11,sample,23122772-9389-4145-a1bc-86555ac35ed8,11921612,,0.5231,0.4994,1.0225,0.7034,,0.6386,,0.5857,,26.6141,27.1998,26.6172,0.0030999999999998806,,64.96709838502596,12.352779485512706,10.553786803547387,11.816986031696525,0.3093492942174122,100,35.03290161497403,22.680122129461324,12.126335325913937,1.010219249349684,good,
315a1f8a-ceea-4976-868c-18989dcdd5f2,16a4c3de-1946-443e-a41d-ee7df44e0432,16a4c3de-1946-443e-a41d-ee7df44e0432,2,2018-12-21 12:10:51 EST,2019-04-10 12:16:51 EDT,etienne.laliberte@umontreal.ca,antoine.mathieu.1@umontreal.ca,12,sample,d1552b6e-b77c-497e-aaba-05c05cb067f7,11923055,,0.549,0.5009,1.0499,0.6941,,0.65,,0.6076,,31.2178,31.825400000000002,31.2204,0.002600000000001046,,72.1521996192806,8.152482721736348,8.424034063101136,11.078052815968514,0.19323077991340193,100,27.8478003807194,19.69531765898305,11.271283595881915,1.010219249349684,good,
df7277ee-bc52-4b7b-87f7-ba0ce6b4d7a6,16a4c3de-1946-443e-a41d-ee7df44e0432,16a4c3de-1946-443e-a41d-ee7df44e0432,2,2018-12-21 12:10:51 EST,2019-04-10 12:16:54 EDT,etienne.laliberte@umontreal.ca,antoine.mathieu.1@umontreal.ca,13,sample,1474f200-e6a3-4015-9248-4587a0899170,12000329,,0.534,0.4997,1.0337,0.6874,,0.6503,,0.5954,,25.2226,25.818,25.2257,0.0030999999999998806,,70.39365202175932,6.789067866583949,10.946880279784377,11.567721011648919,0.30267882022343573,100,29.60634797824068,22.817280111656732,11.870399831872355,1.010219249349684,good,
88f9e6c7-45ea-4115-bb32-e8df6257e40b,16a4c3de-1946-443e-a41d-ee7df44e0432,16a4c3de-1946-443e-a41d-ee7df44e0432,2,2018-12-21 12:10:51 EST,2019-04-10 12:16:58 EDT,etienne.laliberte@umontreal.ca,antoine.mathieu.1@umontreal.ca,14,sample,8ae22502-b765-49a5-be92-73a6970f2075,12001985,,0.5497,0.4997,1.0493999999999999,0.6979,,0.6591,,0.6035,,29.3738,29.9773,29.3768,0.0030000000000001137,,71.46638410396663,7.1105911410094045,11.085796777211616,10.063901588817224,0.2733263889951233,100.00000000000001,28.533615896033368,21.423024755023963,10.337227977812347,1.010219249349684,good,
931bd5b0-0b76-4fd7-a5bb-0e995131f99b,16a4c3de-1946-443e-a41d-ee7df44e0432,16a4c3de-1946-443e-a41d-ee7df44e0432,2,2018-12-21 12:10:51 EST,2019-04-10 12:17:00 EDT,etienne.laliberte@umontreal.ca,antoine.mathieu.1@umontreal.ca,15,sample,f9789ee0-5491-4d9e-a6b1-18e609ed13c4,12002816,,0.5517,0.4989,1.0506,0.7028,,0.6641,,0.6124,,22.1674,22.7798,22.1703,0.0029000000000003467,,70.84344755787144,7.099565532465757,10.321704405209848,11.482753696929867,0.2525288075230851,100,29.156552442128557,22.0569869096628,11.735282504452952,1.010219249349684,good,
d4f190be-d6de-4b57-b8e3-c99a8da11e09,16a4c3de-1946-443e-a41d-ee7df44e0432,16a4c3de-1946-443e-a41d-ee7df44e0432,2,2018-12-21 12:10:51 EST,2019-04-10 12:17:03 EDT,etienne.laliberte@umontreal.ca,antoine.mathieu.1@umontreal.ca,16,sample,6e706121-3e43-4ab6-a9f4-b0d7ef2cb1c7,12004121,,0.5327,0.5005,1.0332,0.692,,0.6506,,0.6038,,27.7111,28.314899999999998,27.714,0.0029000000000003467,,69.25949932638895,7.638901418165641,9.311097672301694,13.527494430505064,0.2630071526386613,100.00000000000001,30.74050067361106,23.101599255445418,13.790501583143724,1.010219249349684,good,
98e787f8-7e40-4da6-a6e7-bca9cb7aa176,16a4c3de-1946-443e-a41d-ee7df44e0432,16a4c3de-1946-443e-a41d-ee7df44e0432,2,2018-12-21 12:10:51 EST,2019-04-10 12:17:06 EDT,etienne.laliberte@umontreal.ca,antoine.mathieu.1@umontreal.ca,17,sample,fbd83f03-abef-4425-ad65-73acba652c03,12005128,,0.5639,0.5005,1.0644,0.7516,,0.7084,,0.659,,33.0783,33.7373,33.0811,0.00280000000000058,,63.64887806359374,7.961477392915533,9.828261667726576,18.336887935550738,0.2244949402134128,100,36.35112193640626,28.389644543490725,18.56138287576415,1.010219249349684,good,
5ab73b28-fe48-4a55-95e6-7b29d8d42f6f,16a4c3de-1946-443e-a41d-ee7df44e0432,16a4c3de-1946-443e-a41d-ee7df44e0432,2,2018-12-21 12:10:51 EST,2019-04-10 12:17:08 EDT,etienne.laliberte@umontreal.ca,antoine.mathieu.1@umontreal.ca,18,sample,8927ed5d-5bc2-46d4-a8de-8a7c082f0497,12006633,,0.5227,0.499,1.0217,0.7056,,0.6686,,0.6185,,28.0326,28.6511,28.0349,0.002300000000001745,,64.41715463628854,6.792015841419026,10.001154296701895,18.640160290853288,0.14951493473724642,100,35.582845363711456,28.79082952229243,18.789675225590535,1.010219249349684,good,
e7d771b0-ecd1-4751-b182-7a88cd919c63,16a4c3de-1946-443e-a41d-ee7df44e0432,16a4c3de-1946-443e-a41d-ee7df44e0432,2,2018-12-21 12:10:51 EST,2019-04-10 12:17:11 EDT,etienne.laliberte@umontreal.ca,antoine.mathieu.1@umontreal.ca,19,sample,9223eac6-2015-4442-ada9-12d5d1939064,12007600,,0.5737,0.4991,1.0728,0.7305,,0.6951,,0.6445,,28.6727,29.3172,28.6751,0.002400000000001512,,69.7581212887024,6.409321989540299,10.095533535987247,13.597880123278431,0.13914306249162903,100,30.241878711297606,23.832556721757307,13.73702318577006,1.010219249349684,good,
e2e08cfa-4a9c-46ae-915f-0e36d8e5f1da,16a4c3de-1946-443e-a41d-ee7df44e0432,16a4c3de-1946-443e-a41d-ee7df44e0432,2,2018-12-21 12:10:51 EST,2019-04-10 12:17:13 EDT,etienne.laliberte@umontreal.ca,antoine.mathieu.1@umontreal.ca,20,sample,a2920487-5238-49cd-91bb-a68c71a65405,12008804,,0.5826,0.4994,1.082,0.7441,,0.7105,,0.6573,,23.2206,23.8779,23.2234,0.00280000000000058,,68.85337097940047,6.034443115462089,10.609431429197764,14.288896955053467,0.21385752088620985,100.00000000000001,31.14662902059953,25.11218590513744,14.502754475939676,1.010219249349684,good,
2abb7627-e219-4e5d-8e18-c3295896ec92,16a4c3de-1946-443e-a41d-ee7df44e0432,16a4c3de-1946-443e-a41d-ee7df44e0432,2,2018-12-21 12:10:51 EST,2019-04-10 12:17:19 EDT,etienne.laliberte@umontreal.ca,antoine.mathieu.1@umontreal.ca,21,sample,ac87ac95-f540-4ccf-b4fb-dab95efed5e5,12009716,,0.5629,0.5003,1.0632,0.7448,,0.703,,0.6494,,28.437,29.0864,28.4392,0.0021999999999984254,,64.79160812691126,7.686016409478011,10.671761194491037,16.74536340997436,0.10525085914532738,100,35.208391873088736,27.522375463610725,16.85061426911969,1.010219249349684,good,
7a62ea68-6f61-4311-9b97-9b1fe00541a3,16a4c3de-1946-443e-a41d-ee7df44e0432,16a4c3de-1946-443e-a41d-ee7df44e0432,2,2018-12-21 12:10:51 EST,2019-04-10 12:17:21 EDT,etienne.laliberte@umontreal.ca,antoine.mathieu.1@umontreal.ca,22,sample,809afbcc-d837-4133-b55d-22645cc282f1,12010673,,0.5457,0.5012,1.0469,0.7084,,0.6685,,0.6149,,30.5495,31.164399999999997,30.5521,0.002600000000001046,,68.6505675119957,7.313528912994574,10.653873290501897,13.186957767356603,0.19507251715122667,100,31.3494324880043,24.035903575009726,13.38203028450783,1.010219249349684,good,
7db9ebed-1e6d-4890-a55d-a0df51db90b2,16a4c3de-1946-443e-a41d-ee7df44e0432,16a4c3de-1946-443e-a41d-ee7df44e0432,2,2018-12-21 12:10:51 EST,2019-04-10 12:17:24 EDT,etienne.laliberte@umontreal.ca,antoine.mathieu.1@umontreal.ca,23,sample,b02878e2-bd23-415b-b998-704dac0a24f0,12085718,,0.557,0.4999,1.0569000000000002,0.7064,,0.6517,,0.611,,22.9307,23.541700000000002,22.9333,0.002599999999997493,,71.25267491253732,10.279699938501285,8.100222794465996,10.17854258328558,0.18885977120982353,99.99999999999999,28.747325087462684,18.4676251489614,10.367402354495404,1.010219249349684,good,
47ec53f9-5e48-46bf-b71f-9dd36558c206,16a4c3de-1946-443e-a41d-ee7df44e0432,16a4c3de-1946-443e-a41d-ee7df44e0432,2,2018-12-21 12:10:51 EST,2019-04-10 12:17:27 EDT,etienne.laliberte@umontreal.ca,antoine.mathieu.1@umontreal.ca,24,sample,dba2877e-4071-4403-a460-8d1900bb09d8,12086441,,0.5698,0.5014,1.0712,0.6962,,0.654,,0.6145,,25.8127,26.4272,25.815,0.002300000000001745,,75.95192027910846,7.740748794493971,7.835711438666655,8.350746486575233,0.12087300115566985,99.99999999999999,24.04807972089153,16.307330926397558,8.471619487730903,1.010219249349684,good,
4fcf2c99-690a-442c-b47f-0bb96b20a9e6,38277f50-85da-438b-b9e0-41d69fc70209,38277f50-85da-438b-b9e0-41d69fc70209,2,2018-12-21 12:10:51 EST,2019-04-10 12:17:56 EDT,etienne.laliberte@umontreal.ca,antoine.mathieu.1@umontreal.ca,1,blank,,,,0.5654,,,0.5693,1.0068977714892111,0.5666,1.0021223912274495,0.5663,1.0015917934205871,27.99,28.5563,27.9923,0.002300000000001745,0.004067916519281473,,,,,,,,,,,good,
ff6c5e6a-264f-45ae-aab9-a817335fce15,38277f50-85da-438b-b9e0-41d69fc70209,38277f50-85da-438b-b9e0-41d69fc70209,2,2018-12-21 12:10:51 EST,2019-04-10 12:17:57 EDT,etienne.laliberte@umontreal.ca,antoine.mathieu.1@umontreal.ca,2,sample,243b5048-b7d7-4184-baef-1b5fe93c12ca,12087080,,0.5784,0.4998,1.0782,0.7357,,0.6726,,0.6304,,28.8288,29.459200000000003,28.8321,0.0032999999999994145,,69.3256644716606,12.072412976510044,8.381973234996167,10.030450100097093,0.18949921673609652,100.00000000000001,30.6743355283394,18.601922551829357,10.21994931683319,1.0068977714892111,good,
55315fc3-01ef-43ec-8b34-b10afdd2f8d5,38277f50-85da-438b-b9e0-41d69fc70209,38277f50-85da-438b-b9e0-41d69fc70209,2,2018-12-21 12:10:51 EST,2019-04-10 12:17:59 EDT,etienne.laliberte@umontreal.ca,antoine.mathieu.1@umontreal.ca,3,sample,fa6017d6-776e-4c09-ae93-63577d90bfd3,12088857,,0.5654,0.4999,1.0653000000000001,0.7298,,0.6612,,0.6189,,23.6098,24.2287,23.6128,0.0030000000000001137,,67.89357871574316,13.182636527305455,8.40168033606722,10.382076415283379,0.14002800560079387,100,32.10642128425685,18.92378475695139,10.522104420884173,1.0068977714892111,good,
e87a73ea-0ea4-4ff2-9853-a35863180f3c,38277f50-85da-438b-b9e0-41d69fc70209,38277f50-85da-438b-b9e0-41d69fc70209,2,2018-12-21 12:10:51 EST,2019-04-10 12:18:01 EDT,etienne.laliberte@umontreal.ca,antoine.mathieu.1@umontreal.ca,4,sample,4daeb2f8-9a6d-45dc-a56c-d540830dae6e,12089920,,0.5314,0.4995,1.0309,0.6924,,0.6294,,0.5786,,26.2593,26.8379,26.2626,0.0032999999999994145,,68.50159675062397,12.104577162942935,10.113721786873526,9.052214577506856,0.2278897220527006,99.99999999999999,31.498403249376018,19.393826086433084,9.280104299559557,1.0068977714892111,good,
ba161a64-fb36-4715-8984-11791bdd47eb,38277f50-85da-438b-b9e0-41d69fc70209,38277f50-85da-438b-b9e0-41d69fc70209,2,2018-12-21 12:10:51 EST,2019-04-10 12:18:03 EDT,etienne.laliberte@umontreal.ca,antoine.mathieu.1@umontreal.ca,5,sample,7132f050-dced-4ca1-9e81-0175fa959aaf,12091138,,0.5268,0.5002,1.0270000000000001,0.6417,,0.6037,,0.5663,,28.4287,28.994999999999997,28.4315,0.00280000000000058,,77.75564694532514,7.0940283242911075,7.421127763963379,7.597845191601682,0.13135177481869242,100,22.24435305467486,15.150324730383753,7.729196966420374,1.0068977714892111,good,
dbef43aa-8e9d-4268-90e6-6247dd2e3e7d,38277f50-85da-438b-b9e0-41d69fc70209,38277f50-85da-438b-b9e0-41d69fc70209,2,2018-12-21 12:10:51 EST,2019-04-10 12:18:33 EDT,etienne.laliberte@umontreal.ca,antoine.mathieu.1@umontreal.ca,6,sample,9fc59d06-0660-4bb9-b1e1-dbcf98fd8df2,12092029,,0.5318,0.5001,1.0319,0.658,,0.6235,,0.5752,,29.2488,29.823999999999998,29.2519,0.0030999999999998806,,75.49854726613925,6.390812392880456,9.60164528820448,8.32169611355445,0.18729893922135432,99.99999999999999,24.50145273386074,18.110640340980286,8.508995052775806,1.0068977714892111,good,
0fa1ce96-ac8c-4269-a952-f273c4e4afeb,38277f50-85da-438b-b9e0-41d69fc70209,38277f50-85da-438b-b9e0-41d69fc70209,2,2018-12-21 12:10:51 EST,2019-04-10 12:18:07 EDT,etienne.laliberte@umontreal.ca,antoine.mathieu.1@umontreal.ca,7,sample,8d17da03-83d8-48a1-8d32-d3bba961f669,12093030,,0.5224,0.5011,1.0234999999999999,0.6466,,0.6102,,0.5617,,26.6144,27.176099999999998,26.6175,0.0030999999999998806,,75.93362518977528,6.766182668380697,9.623391679444241,7.482244403663553,0.19455605873622808,100,24.06637481022472,17.300192141844022,7.676800462399781,1.0068977714892111,good,
6c9a24f2-5067-4bab-b6e6-5b7221a75f40,38277f50-85da-438b-b9e0-41d69fc70209,38277f50-85da-438b-b9e0-41d69fc70209,2,2018-12-21 12:10:51 EST,2019-04-10 12:18:09 EDT,etienne.laliberte@umontreal.ca,antoine.mathieu.1@umontreal.ca,8,sample,e355ce6f-04a0-46fb-89a3-d0a780b4f32f,12093948,,0.541,0.4992,1.0402,0.6949,,0.6322,,0.5902,,26.8168,27.407,26.8201,0.0032999999999994145,,69.91820800794537,12.04257197083071,8.355958851459839,9.46305741113665,0.22020375862743136,100,30.08179199205463,18.03922002122392,9.68326116976408,1.0068977714892111,good,
944d8895-5852-44b2-9488-d562169c2078,38277f50-85da-438b-b9e0-41d69fc70209,38277f50-85da-438b-b9e0-41d69fc70209,2,2018-12-21 12:10:51 EST,2019-04-10 12:18:13 EDT,etienne.laliberte@umontreal.ca,antoine.mathieu.1@umontreal.ca,9,sample,9c0a8050-1494-4a2f-9bb4-d043167c8beb,12095116,,0.5524,0.4993,1.0517,0.7088,,0.6454,,0.6053,,25.2229,25.8282,25.226,0.0030999999999998806,,69.43928078723017,12.169453223193045,7.9725411118544525,10.247909152757614,0.1708157249647095,100,30.560719212769822,18.391265989576777,10.418724877722324,1.0068977714892111,good,
80a63992-18ec-49a5-b08c-b8996957c74f,38277f50-85da-438b-b9e0-41d69fc70209,38277f50-85da-438b-b9e0-41d69fc70209,2,2018-12-21 12:10:51 EST,2019-04-10 12:18:15 EDT,etienne.laliberte@umontreal.ca,antoine.mathieu.1@umontreal.ca,10,sample,bfce15ff-38a8-4270-9505-a73c74218bab,12101963,,0.5379,0.4996,1.0375,0.6659,,0.6252,,0.5851,,25.8128,26.3979,25.8157,0.0029000000000003467,,75.12215998479716,7.632370487829977,7.9692937229160705,9.133688273576315,0.14248753088047278,100,24.877840015202835,17.245469527372858,9.276175804456788,1.0068977714892111,good,
17e3a411-8377-4bc9-9932-59139e043cb9,38277f50-85da-438b-b9e0-41d69fc70209,38277f50-85da-438b-b9e0-41d69fc70209,2,2018-12-21 12:10:51 EST,2019-04-10 12:18:18 EDT,etienne.laliberte@umontreal.ca,antoine.mathieu.1@umontreal.ca,11,sample,cdd6536b-61fd-4443-9246-4e3d187a6fb5,12103264,,0.5266,0.499,1.0255999999999998,0.681,,0.6148,,0.575,,25.2426,25.8176,25.2454,0.00280000000000058,,69.78604538401171,12.762582115061392,7.919957353688652,9.399584453661694,0.1318306935765443,99.99999999999999,30.213954615988282,17.45137250092689,9.531415147238238,1.0068977714892111,good,
ef9a654d-a337-47ad-aa2f-18daa1c0757d,38277f50-85da-438b-b9e0-41d69fc70209,38277f50-85da-438b-b9e0-41d69fc70209,2,2018-12-21 12:10:51 EST,2019-04-10 12:18:20 EDT,etienne.laliberte@umontreal.ca,antoine.mathieu.1@umontreal.ca,12,sample,e9421b27-9b79-42ed-81fc-aee8e82a5919,12104260,,0.5337,0.5,1.0337,0.6432,,0.6066,,0.5676,,31.2182,31.7858,31.2208,0.002600000000001046,,78.83626812875839,6.8102759108595645,7.743363990095498,6.5243013795544424,0.08579059073210472,100,21.16373187124161,14.353455960382044,6.610091970286547,1.0068977714892111,good,
5c15921c-8a99-4eb2-989b-971fa9fa90fc,38277f50-85da-438b-b9e0-41d69fc70209,38277f50-85da-438b-b9e0-41d69fc70209,2,2018-12-21 12:10:51 EST,2019-04-10 12:18:23 EDT,etienne.laliberte@umontreal.ca,antoine.mathieu.1@umontreal.ca,13,sample,a4607239-04a5-400b-ad10-e8112fb92657,12105110,,0.5346,0.4994,1.034,0.6795,,0.6253,,0.5776,,28.4368,29.014400000000002,28.4401,0.0032999999999994145,,71.72357802125195,10.34182653425355,9.494662076982658,8.21460460724121,0.22532876027063253,100,28.27642197874805,17.9345954444945,8.439933367511843,1.0068977714892111,good,
5c92b07d-ee29-497f-99c2-3d21a162f8ae,38277f50-85da-438b-b9e0-41d69fc70209,38277f50-85da-438b-b9e0-41d69fc70209,2,2018-12-21 12:10:51 EST,2019-04-10 12:18:26 EDT,etienne.laliberte@umontreal.ca,antoine.mathieu.1@umontreal.ca,14,sample,2af81149-5e78-42df-a455-f826271448db,12106433,,0.5333,0.5004,1.0337,0.6532,,0.6177,,0.5703,,34.0888,34.6591,34.0921,0.0033000000000029672,,76.77429686954362,6.585389629576849,9.415873738928916,6.998504486117253,0.22593527583336484,100.00000000000001,23.22570313045638,16.640313500879532,7.2244397619506175,1.0068977714892111,good,
60d3966d-9e58-4fa0-8ac2-22466884a4af,38277f50-85da-438b-b9e0-41d69fc70209,38277f50-85da-438b-b9e0-41d69fc70209,2,2018-12-21 12:10:51 EST,2019-04-10 12:18:29 EDT,etienne.laliberte@umontreal.ca,antoine.mathieu.1@umontreal.ca,15,sample,674c5394-1db8-428b-b2f7-c72baf6c7086,12107626,,0.5343,0.5,1.0343,0.6474,,0.6163,,0.5744,,33.0789,33.653299999999994,33.0821,0.0031999999999996476,,78.1170958613371,5.709702865228159,8.323300318358662,7.644598514326561,0.2053024407495113,100,21.882904138662894,16.173201273434735,7.849900955076072,1.0068977714892111,good,
eff959f0-9c2d-4cfd-944b-3dc336f8a9f3,38277f50-85da-438b-b9e0-41d69fc70209,38277f50-85da-438b-b9e0-41d69fc70209,2,2018-12-21 12:10:51 EST,2019-04-10 12:18:31 EDT,etienne.laliberte@umontreal.ca,antoine.mathieu.1@umontreal.ca,16,sample,62480eea-ff8a-4303-9572-e2f85ff6ae25,12108890,,0.5621,0.5001,1.0622,0.6709,,0.634,,0.5975,,27.7114,28.3089,27.7143,0.0029000000000003467,,79.01964354210868,6.841783394293929,7.238902414069701,6.777010356683816,0.1226602928438773,100,20.98035645789132,14.138573063597393,6.8996706495276925,1.0068977714892111,good,
974ca78e-e99f-45a4-909f-be111f94f4e5,38277f50-85da-438b-b9e0-41d69fc70209,38277f50-85da-438b-b9e0-41d69fc70209,2,2018-12-21 12:10:51 EST,2019-04-10 12:18:36 EDT,etienne.laliberte@umontreal.ca,antoine.mathieu.1@umontreal.ca,17,sample,12929bf2-5496-4326-b077-061a7040d002,12109954,,0.5642,0.5002,1.0644,0.722,,0.6579,,0.619,,22.1676,22.7866,22.1708,0.0031999999999996476,,69.23065227393302,12.276235597024002,7.717040527262764,10.595167663391369,0.18090393838885252,100,30.769347726066986,18.493112129042984,10.77607160178022,1.0068977714892111,good,
5c3b3755-5951-4c63-ae03-ffee4471bb56,38277f50-85da-438b-b9e0-41d69fc70209,38277f50-85da-438b-b9e0-41d69fc70209,2,2018-12-21 12:10:51 EST,2019-04-10 12:18:40 EDT,etienne.laliberte@umontreal.ca,antoine.mathieu.1@umontreal.ca,18,sample,90dc4a2a-e037-45ff-963e-252dc16bbcaf,12111115,,0.5625,0.4999,1.0624,0.7218,,0.6573,,0.6201,,28.0329,28.653000000000002,28.0359,0.0030000000000001137,,68.909781248786,12.365242769105635,7.381784103548707,11.200804009404967,0.14238786915468796,100,31.090218751213996,18.72497598210836,11.343191878559654,1.0068977714892111,good,
e115c9ec-bfd9-4a23-aa88-1b484e2437d9,38277f50-85da-438b-b9e0-41d69fc70209,38277f50-85da-438b-b9e0-41d69fc70209,2,2018-12-21 12:10:51 EST,2019-04-10 12:18:43 EDT,etienne.laliberte@umontreal.ca,antoine.mathieu.1@umontreal.ca,19,sample,c4e40295-e512-43de-b0e4-60b1eb5b088b,12111836,,0.5646,0.5011,1.0657,0.7349,,0.671,,0.6266,,23.2207,23.8473,23.2235,0.00280000000000058,,66.79195405763492,12.21389349515253,8.800723304379462,12.09299922201603,0.10042992081705446,100,33.208045942365075,20.994152447212546,12.193429142833084,1.0068977714892111,good,
5a4ea025-66f5-4f71-a3e2-faf37814da6c,38277f50-85da-438b-b9e0-41d69fc70209,38277f50-85da-438b-b9e0-41d69fc70209,2,2018-12-21 12:10:51 EST,2019-04-10 12:18:48 EDT,etienne.laliberte@umontreal.ca,antoine.mathieu.1@umontreal.ca,20,sample,b777b93d-7535-4008-9fa5-6698d2fbe2c0,12172738,,0.596,0.5007,1.0967,0.7453,,0.6996,,0.6487,,29.374,30.0227,29.3774,0.003400000000002734,,71.0028104269163,8.558792363489125,10.102609088697807,10.140956534215931,0.19483158668084205,100.00000000000001,28.997189573083705,20.43839720959458,10.335788120896773,1.0068977714892111,good,
2cdd5d1a-d86c-432f-9e2d-357ac54a8886,38277f50-85da-438b-b9e0-41d69fc70209,38277f50-85da-438b-b9e0-41d69fc70209,2,2018-12-21 12:10:51 EST,2019-04-10 12:18:51 EDT,etienne.laliberte@umontreal.ca,antoine.mathieu.1@umontreal.ca,21,sample,e37917fb-4f34-4663-9127-ba46ecfc4a48,12173289,,0.5615,0.4999,1.0614,0.7222,,0.6645,,0.6157,,30.3182,30.9339,30.3211,0.0029000000000003467,,68.62834540731987,11.005925981800523,9.702354337156779,10.540176659315179,0.12319761440764146,99.99999999999999,31.371654592680123,20.3657286108796,10.663374273722821,1.0068977714892111,good,
7b7036c5-9dbb-403e-a48c-5be43e3fb573,38277f50-85da-438b-b9e0-41d69fc70209,38277f50-85da-438b-b9e0-41d69fc70209,2,2018-12-21 12:10:51 EST,2019-04-10 12:18:54 EDT,etienne.laliberte@umontreal.ca,antoine.mathieu.1@umontreal.ca,22,sample,457e6d51-ce7f-4265-a6a7-50f7c7235711,12174558,,0.5798,0.4996,1.0794,0.7383,,0.6876,,0.6373,,28.6729,29.3102,28.6759,0.0030000000000001137,,69.07512568243487,9.59392204248011,10.006477059964213,11.196088105008576,0.1283871101122329,99.99999999999999,30.92487431756513,21.33095227508502,11.324475215120808,1.0068977714892111,good,
f62e3728-7fac-43e5-848e-5f1a8e9da290,38277f50-85da-438b-b9e0-41d69fc70209,38277f50-85da-438b-b9e0-41d69fc70209,2,2018-12-21 12:10:51 EST,2019-04-10 12:18:58 EDT,etienne.laliberte@umontreal.ca,antoine.mathieu.1@umontreal.ca,23,sample,8a8855f8-33b7-44cb-97db-fac1e5f0e7f5,12175488,,0.5826,0.5002,1.0828,0.7211,,0.6805,,0.6261,,22.931,23.557100000000002,22.9343,0.0032999999999994145,,73.11448254090652,7.560548472510529,10.813849203862837,8.32518778834465,0.1859319943754555,100,26.88551745909347,19.32496898658294,8.511119782720105,1.0068977714892111,good,
7ebcbfca-f77e-45a3-b51f-77e5c3728121,38277f50-85da-438b-b9e0-41d69fc70209,38277f50-85da-438b-b9e0-41d69fc70209,2,2018-12-21 12:10:51 EST,2019-04-10 12:19:00 EDT,etienne.laliberte@umontreal.ca,antoine.mathieu.1@umontreal.ca,24,sample,bd8f894b-1a5b-4bf9-b955-1afa72156018,12176519,,0.5488,0.4991,1.0478999999999998,0.6968,,0.6526,,0.5989,,30.5497,31.148600000000002,30.5527,0.0030000000000001137,,71.1050885580603,8.330849792094828,10.701023426887184,9.709255931990253,0.15378229096742962,100,28.894911441939694,20.564061649844867,9.863038222957682,1.0068977714892111,good,
f739c85e-ca0d-473d-a606-31f2e54e6f20,670cd215-e671-408a-86c7-9be68d3b7171,670cd215-e671-408a-86c7-9be68d3b7171,2,2018-12-21 12:10:51 EST,2019-04-10 13:00:58 EDT,etienne.laliberte@umontreal.ca,antoine.mathieu.1@umontreal.ca,1,blank,,,,0.5576,,,0.5611,1.0062769010043042,0.558,1.0007173601147776,0.5576,1,34.0885,34.646100000000004,34.0904,0.0018999999999991246,0.0034074605451921173,,,,,,,,,,,good,
0913dfa9-82d4-4611-8625-5dfcd40f4816,670cd215-e671-408a-86c7-9be68d3b7171,670cd215-e671-408a-86c7-9be68d3b7171,2,2018-12-21 12:10:51 EST,2019-04-10 13:01:00 EDT,etienne.laliberte@umontreal.ca,antoine.mathieu.1@umontreal.ca,2,sample,8b3fd397-61d2-409d-8d31-7f872a849616,12177541,,0.5285,0.5003,1.0288,0.6703,,0.6217,,0.5708,,28.8287,29.3995,28.8319,0.0031999999999996476,,72.32007639032074,9.126880399737196,10.098116166168323,8.175263421573936,0.2796636221998029,99.99999999999999,27.679923609679257,18.55304320994206,8.454927043773738,1.0062769010043042,good,
750bf0ff-be89-44ef-aef2-0a184b196925,670cd215-e671-408a-86c7-9be68d3b7171,670cd215-e671-408a-86c7-9be68d3b7171,2,2018-12-21 12:10:51 EST,2019-04-10 13:01:02 EDT,etienne.laliberte@umontreal.ca,antoine.mathieu.1@umontreal.ca,3,sample,3d51fc50-5a17-4a98-9143-f7fadb7118ff,12178575,,0.5142,0.4994,1.0136,0.6673,,0.6133,,0.566,,31.2178,31.7838,31.2206,0.00280000000000058,,69.9895039039674,10.240545469484477,9.397503690224543,10.162618384528868,0.2098285517947123,100,30.0104960960326,19.769950626548123,10.37244693632358,1.0062769010043042,good,
930b813e-0c72-4e5c-8cf3-88a9ec20a738,670cd215-e671-408a-86c7-9be68d3b7171,670cd215-e671-408a-86c7-9be68d3b7171,2,2018-12-21 12:10:51 EST,2019-04-10 13:01:03 EDT,etienne.laliberte@umontreal.ca,antoine.mathieu.1@umontreal.ca,4,sample,34b1e096-ecd1-4927-9990-fc9595f12324,12180198,,0.5335,0.4993,1.0328,0.6851,,0.6388,,0.5854,,26.2593,26.8447,26.2626,0.0032999999999994145,,70.30817678465777,8.678947513606548,10.618323328413014,10.097712838145531,0.29683953517713196,99.99999999999999,29.691823215342225,21.012875701735677,10.394552373322663,1.0062769010043042,good,
